station_id,minute,timestamp,type,value,unit,lat,lon,provenance
S01,-720,2024-08-02T21:00:00+08:00,displacement,2.735,mm,30.137,102.19,simulated
S01,-715,2024-08-02T21:05:00+08:00,displacement,2.844,mm,30.137,102.19,simulated
S01,-710,2024-08-02T21:10:00+08:00,displacement,3.517,mm,30.137,102.19,simulated
S01,-705,2024-08-02T21:15:00+08:00,displacement,2.918,mm,30.137,102.19,simulated
S01,-700,2024-08-02T21:20:00+08:00,displacement,3.409,mm,30.137,102.19,simulated
S01,-695,2024-08-02T21:25:00+08:00,displacement,3.441,mm,30.137,102.19,simulated
S01,-690,2024-08-02T21:30:00+08:00,displacement,3.249,mm,30.137,102.19,simulated
S01,-685,2024-08-02T21:35:00+08:00,displacement,3.895,mm,30.137,102.19,simulated
S01,-680,2024-08-02T21:40:00+08:00,displacement,3.065,mm,30.137,102.19,simulated
S01,-675,2024-08-02T21:45:00+08:00,displacement,4.059,mm,30.137,102.19,simulated
S01,-670,2024-08-02T21:50:00+08:00,displacement,3.141,mm,30.137,102.19,simulated
S01,-665,2024-08-02T21:55:00+08:00,displacement,3.428,mm,30.137,102.19,simulated
S01,-660,2024-08-02T22:00:00+08:00,displacement,4.039,mm,30.137,102.19,simulated
S01,-655,2024-08-02T22:05:00+08:00,displacement,4.126,mm,30.137,102.19,simulated
S01,-650,2024-08-02T22:10:00+08:00,displacement,3.857,mm,30.137,102.19,simulated
S01,-645,2024-08-02T22:15:00+08:00,displacement,4.191,mm,30.137,102.19,simulated
S01,-640,2024-08-02T22:20:00+08:00,displacement,4.257,mm,30.137,102.19,simulated
S01,-635,2024-08-02T22:25:00+08:00,displacement,3.955,mm,30.137,102.19,simulated
S01,-630,2024-08-02T22:30:00+08:00,displacement,3.751,mm,30.137,102.19,simulated
S01,-625,2024-08-02T22:35:00+08:00,displacement,3.467,mm,30.137,102.19,simulated
S01,-620,2024-08-02T22:40:00+08:00,displacement,4.387,mm,30.137,102.19,simulated
S01,-615,2024-08-02T22:45:00+08:00,displacement,4.108,mm,30.137,102.19,simulated
S01,-610,2024-08-02T22:50:00+08:00,displacement,4.231,mm,30.137,102.19,simulated
S01,-605,2024-08-02T22:55:00+08:00,displacement,4.669,mm,30.137,102.19,simulated
S01,-600,2024-08-02T23:00:00+08:00,displacement,4.566,mm,30.137,102.19,simulated
S01,-595,2024-08-02T23:05:00+08:00,displacement,4.672,mm,30.137,102.19,simulated
S01,-590,2024-08-02T23:10:00+08:00,displacement,4.185,mm,30.137,102.19,simulated
S01,-585,2024-08-02T23:15:00+08:00,displacement,4.815,mm,30.137,102.19,simulated
S01,-580,2024-08-02T23:20:00+08:00,displacement,4.873,mm,30.137,102.19,simulated
S01,-575,2024-08-02T23:25:00+08:00,displacement,4.826,mm,30.137,102.19,simulated
S01,-570,2024-08-02T23:30:00+08:00,displacement,4.724,mm,30.137,102.19,simulated
S01,-565,2024-08-02T23:35:00+08:00,displacement,5.022,mm,30.137,102.19,simulated
S01,-560,2024-08-02T23:40:00+08:00,displacement,4.591,mm,30.137,102.19,simulated
S01,-555,2024-08-02T23:45:00+08:00,displacement,4.383,mm,30.137,102.19,simulated
S01,-550,2024-08-02T23:50:00+08:00,displacement,4.451,mm,30.137,102.19,simulated
S01,-545,2024-08-02T23:55:00+08:00,displacement,5.212,mm,30.137,102.19,simulated
S01,-540,2024-08-03T00:00:00+08:00,displacement,4.947,mm,30.137,102.19,simulated
S01,-535,2024-08-03T00:05:00+08:00,displacement,4.632,mm,30.137,102.19,simulated
S01,-530,2024-08-03T00:10:00+08:00,displacement,5.398,mm,30.137,102.19,simulated
S01,-525,2024-08-03T00:15:00+08:00,displacement,4.891,mm,30.137,102.19,simulated
S01,-520,2024-08-03T00:20:00+08:00,displacement,4.709,mm,30.137,102.19,simulated
S01,-515,2024-08-03T00:25:00+08:00,displacement,5.425,mm,30.137,102.19,simulated
S01,-510,2024-08-03T00:30:00+08:00,displacement,4.804,mm,30.137,102.19,simulated
S01,-505,2024-08-03T00:35:00+08:00,displacement,4.664,mm,30.137,102.19,simulated
S01,-500,2024-08-03T00:40:00+08:00,displacement,5.21,mm,30.137,102.19,simulated
S01,-495,2024-08-03T00:45:00+08:00,displacement,5.392,mm,30.137,102.19,simulated
S01,-490,2024-08-03T00:50:00+08:00,displacement,4.893,mm,30.137,102.19,simulated
S01,-485,2024-08-03T00:55:00+08:00,displacement,4.864,mm,30.137,102.19,simulated
S01,-480,2024-08-03T01:00:00+08:00,displacement,4.916,mm,30.137,102.19,simulated
S01,-475,2024-08-03T01:05:00+08:00,displacement,5.144,mm,30.137,102.19,simulated
S01,-470,2024-08-03T01:10:00+08:00,displacement,4.811,mm,30.137,102.19,simulated
S01,-465,2024-08-03T01:15:00+08:00,displacement,5.195,mm,30.137,102.19,simulated
S01,-460,2024-08-03T01:20:00+08:00,displacement,5.21,mm,30.137,102.19,simulated
S01,-455,2024-08-03T01:25:00+08:00,displacement,4.428,mm,30.137,102.19,simulated
S01,-450,2024-08-03T01:30:00+08:00,displacement,5.414,mm,30.137,102.19,simulated
S01,-445,2024-08-03T01:35:00+08:00,displacement,5.135,mm,30.137,102.19,simulated
S01,-440,2024-08-03T01:40:00+08:00,displacement,5.158,mm,30.137,102.19,simulated
S01,-435,2024-08-03T01:45:00+08:00,displacement,4.975,mm,30.137,102.19,simulated
S01,-430,2024-08-03T01:50:00+08:00,displacement,5.305,mm,30.137,102.19,simulated
S01,-425,2024-08-03T01:55:00+08:00,displacement,4.84,mm,30.137,102.19,simulated
S01,-420,2024-08-03T02:00:00+08:00,displacement,4.852,mm,30.137,102.19,simulated
S01,-415,2024-08-03T02:05:00+08:00,displacement,4.744,mm,30.137,102.19,simulated
S01,-410,2024-08-03T02:10:00+08:00,displacement,4.625,mm,30.137,102.19,simulated
S01,-405,2024-08-03T02:15:00+08:00,displacement,4.79,mm,30.137,102.19,simulated
S01,-400,2024-08-03T02:20:00+08:00,displacement,4.963,mm,30.137,102.19,simulated
S01,-395,2024-08-03T02:25:00+08:00,displacement,5.146,mm,30.137,102.19,simulated
S01,-390,2024-08-03T02:30:00+08:00,displacement,4.371,mm,30.137,102.19,simulated
S01,-385,2024-08-03T02:35:00+08:00,displacement,4.441,mm,30.137,102.19,simulated
S01,-380,2024-08-03T02:40:00+08:00,displacement,5.102,mm,30.137,102.19,simulated
S01,-375,2024-08-03T02:45:00+08:00,displacement,4.862,mm,30.137,102.19,simulated
S01,-370,2024-08-03T02:50:00+08:00,displacement,5.031,mm,30.137,102.19,simulated
S01,-365,2024-08-03T02:55:00+08:00,displacement,4.173,mm,30.137,102.19,simulated
S01,-360,2024-08-03T03:00:00+08:00,displacement,4.138,mm,30.137,102.19,simulated
S01,-355,2024-08-03T03:05:00+08:00,displacement,4.817,mm,30.137,102.19,simulated
S01,-350,2024-08-03T03:10:00+08:00,displacement,4.142,mm,30.137,102.19,simulated
S01,-345,2024-08-03T03:15:00+08:00,displacement,4.123,mm,30.137,102.19,simulated
S01,-340,2024-08-03T03:20:00+08:00,displacement,4.519,mm,30.137,102.19,simulated
S01,-335,2024-08-03T03:25:00+08:00,displacement,4.104,mm,30.137,102.19,simulated
S01,-330,2024-08-03T03:30:00+08:00,displacement,4.068,mm,30.137,102.19,simulated
S01,-325,2024-08-03T03:35:00+08:00,displacement,4.113,mm,30.137,102.19,simulated
S01,-320,2024-08-03T03:40:00+08:00,displacement,4.037,mm,30.137,102.19,simulated
S01,-315,2024-08-03T03:45:00+08:00,displacement,3.865,mm,30.137,102.19,simulated
S01,-310,2024-08-03T03:50:00+08:00,displacement,3.999,mm,30.137,102.19,simulated
S01,-305,2024-08-03T03:55:00+08:00,displacement,3.935,mm,30.137,102.19,simulated
S01,-300,2024-08-03T04:00:00+08:00,displacement,3.77,mm,30.137,102.19,simulated
S01,-295,2024-08-03T04:05:00+08:00,displacement,4.359,mm,30.137,102.19,simulated
S01,-290,2024-08-03T04:10:00+08:00,displacement,3.568,mm,30.137,102.19,simulated
S01,-285,2024-08-03T04:15:00+08:00,displacement,3.744,mm,30.137,102.19,simulated
S01,-280,2024-08-03T04:20:00+08:00,displacement,3.206,mm,30.137,102.19,simulated
S01,-275,2024-08-03T04:25:00+08:00,displacement,3.981,mm,30.137,102.19,simulated
S01,-270,2024-08-03T04:30:00+08:00,displacement,4.22,mm,30.137,102.19,simulated
S01,-265,2024-08-03T04:35:00+08:00,displacement,3.827,mm,30.137,102.19,simulated
S01,-260,2024-08-03T04:40:00+08:00,displacement,3.84,mm,30.137,102.19,simulated
S01,-255,2024-08-03T04:45:00+08:00,displacement,3.613,mm,30.137,102.19,simulated
S01,-250,2024-08-03T04:50:00+08:00,displacement,3.848,mm,30.137,102.19,simulated
S01,-245,2024-08-03T04:55:00+08:00,displacement,3.038,mm,30.137,102.19,simulated
S01,-240,2024-08-03T05:00:00+08:00,displacement,3.932,mm,30.137,102.19,simulated
S01,-235,2024-08-03T05:05:00+08:00,displacement,3.87,mm,30.137,102.19,simulated
S01,-230,2024-08-03T05:10:00+08:00,displacement,4.044,mm,30.137,102.19,simulated
S01,-225,2024-08-03T05:15:00+08:00,displacement,3.563,mm,30.137,102.19,simulated
S01,-220,2024-08-03T05:20:00+08:00,displacement,3.86,mm,30.137,102.19,simulated
S01,-215,2024-08-03T05:25:00+08:00,displacement,3.918,mm,30.137,102.19,simulated
S01,-210,2024-08-03T05:30:00+08:00,displacement,3.914,mm,30.137,102.19,simulated
S01,-205,2024-08-03T05:35:00+08:00,displacement,3.844,mm,30.137,102.19,simulated
S01,-200,2024-08-03T05:40:00+08:00,displacement,4.299,mm,30.137,102.19,simulated
S01,-195,2024-08-03T05:45:00+08:00,displacement,4.457,mm,30.137,102.19,simulated
S01,-190,2024-08-03T05:50:00+08:00,displacement,4.318,mm,30.137,102.19,simulated
S01,-185,2024-08-03T05:55:00+08:00,displacement,4.939,mm,30.137,102.19,simulated
S01,-180,2024-08-03T06:00:00+08:00,displacement,4.908,mm,30.137,102.19,simulated
S01,-175,2024-08-03T06:05:00+08:00,displacement,5.127,mm,30.137,102.19,simulated
S01,-170,2024-08-03T06:10:00+08:00,displacement,5.271,mm,30.137,102.19,simulated
S01,-165,2024-08-03T06:15:00+08:00,displacement,5.597,mm,30.137,102.19,simulated
S01,-160,2024-08-03T06:20:00+08:00,displacement,5.61,mm,30.137,102.19,simulated
S01,-155,2024-08-03T06:25:00+08:00,displacement,6.051,mm,30.137,102.19,simulated
S01,-150,2024-08-03T06:30:00+08:00,displacement,6.105,mm,30.137,102.19,simulated
S01,-145,2024-08-03T06:35:00+08:00,displacement,6.867,mm,30.137,102.19,simulated
S01,-140,2024-08-03T06:40:00+08:00,displacement,7.365,mm,30.137,102.19,simulated
S01,-135,2024-08-03T06:45:00+08:00,displacement,7.479,mm,30.137,102.19,simulated
S01,-130,2024-08-03T06:50:00+08:00,displacement,8.19,mm,30.137,102.19,simulated
S01,-125,2024-08-03T06:55:00+08:00,displacement,8.376,mm,30.137,102.19,simulated
S01,-120,2024-08-03T07:00:00+08:00,displacement,8.488,mm,30.137,102.19,simulated
S01,-115,2024-08-03T07:05:00+08:00,displacement,9.318,mm,30.137,102.19,simulated
S01,-110,2024-08-03T07:10:00+08:00,displacement,10.131,mm,30.137,102.19,simulated
S01,-105,2024-08-03T07:15:00+08:00,displacement,10.843,mm,30.137,102.19,simulated
S01,-100,2024-08-03T07:20:00+08:00,displacement,11.161,mm,30.137,102.19,simulated
S01,-95,2024-08-03T07:25:00+08:00,displacement,11.27,mm,30.137,102.19,simulated
S01,-90,2024-08-03T07:30:00+08:00,displacement,11.575,mm,30.137,102.19,simulated
S01,-85,2024-08-03T07:35:00+08:00,displacement,12.214,mm,30.137,102.19,simulated
S01,-80,2024-08-03T07:40:00+08:00,displacement,13.303,mm,30.137,102.19,simulated
S01,-75,2024-08-03T07:45:00+08:00,displacement,13.631,mm,30.137,102.19,simulated
S01,-70,2024-08-03T07:50:00+08:00,displacement,13.609,mm,30.137,102.19,simulated
S01,-65,2024-08-03T07:55:00+08:00,displacement,14.755,mm,30.137,102.19,simulated
S01,-60,2024-08-03T08:00:00+08:00,displacement,15.532,mm,30.137,102.19,simulated
S01,-55,2024-08-03T08:05:00+08:00,displacement,15.539,mm,30.137,102.19,simulated
S01,-50,2024-08-03T08:10:00+08:00,displacement,16.204,mm,30.137,102.19,simulated
S01,-45,2024-08-03T08:15:00+08:00,displacement,17.217,mm,30.137,102.19,simulated
S01,-40,2024-08-03T08:20:00+08:00,displacement,17.893,mm,30.137,102.19,simulated
S01,-35,2024-08-03T08:25:00+08:00,displacement,17.924,mm,30.137,102.19,simulated
S01,-30,2024-08-03T08:30:00+08:00,displacement,18.934,mm,30.137,102.19,simulated
S01,-25,2024-08-03T08:35:00+08:00,displacement,19.6,mm,30.137,102.19,simulated
S01,-20,2024-08-03T08:40:00+08:00,displacement,19.664,mm,30.137,102.19,simulated
S01,-15,2024-08-03T08:45:00+08:00,displacement,20.509,mm,30.137,102.19,simulated
S01,-10,2024-08-03T08:50:00+08:00,displacement,20.575,mm,30.137,102.19,simulated
S01,-5,2024-08-03T08:55:00+08:00,displacement,21.152,mm,30.137,102.19,simulated
S01,0,2024-08-03T09:00:00+08:00,displacement,22.532,mm,30.137,102.19,simulated
S01,5,2024-08-03T09:05:00+08:00,displacement,22.316,mm,30.137,102.19,simulated
S01,10,2024-08-03T09:10:00+08:00,displacement,22.203,mm,30.137,102.19,simulated
S01,15,2024-08-03T09:15:00+08:00,displacement,22.461,mm,30.137,102.19,simulated
S01,20,2024-08-03T09:20:00+08:00,displacement,22.058,mm,30.137,102.19,simulated
S01,25,2024-08-03T09:25:00+08:00,displacement,23.732,mm,30.137,102.19,simulated
S01,30,2024-08-03T09:30:00+08:00,displacement,22.927,mm,30.137,102.19,simulated
S01,35,2024-08-03T09:35:00+08:00,displacement,23.391,mm,30.137,102.19,simulated
S01,40,2024-08-03T09:40:00+08:00,displacement,23.083,mm,30.137,102.19,simulated
S01,45,2024-08-03T09:45:00+08:00,displacement,23.507,mm,30.137,102.19,simulated
S01,50,2024-08-03T09:50:00+08:00,displacement,23.139,mm,30.137,102.19,simulated
S01,55,2024-08-03T09:55:00+08:00,displacement,22.845,mm,30.137,102.19,simulated
S01,60,2024-08-03T10:00:00+08:00,displacement,22.889,mm,30.137,102.19,simulated
