station_id,minute,timestamp,type,value,unit,lat,lon,provenance
S01,-1200,2024-08-02T13:00:00+08:00,soil_moisture,45.478,%,30.137,102.19,simulated
S01,-1195,2024-08-02T13:05:00+08:00,soil_moisture,44.602,%,30.137,102.19,simulated
S01,-1190,2024-08-02T13:10:00+08:00,soil_moisture,46.072,%,30.137,102.19,simulated
S01,-1185,2024-08-02T13:15:00+08:00,soil_moisture,44.902,%,30.137,102.19,simulated
S01,-1180,2024-08-02T13:20:00+08:00,soil_moisture,45.266,%,30.137,102.19,simulated
S01,-1175,2024-08-02T13:25:00+08:00,soil_moisture,44.711,%,30.137,102.19,simulated
S01,-1170,2024-08-02T13:30:00+08:00,soil_moisture,45.379,%,30.137,102.19,simulated
S01,-1165,2024-08-02T13:35:00+08:00,soil_moisture,44.29,%,30.137,102.19,simulated
S01,-1160,2024-08-02T13:40:00+08:00,soil_moisture,44.764,%,30.137,102.19,simulated
S01,-1155,2024-08-02T13:45:00+08:00,soil_moisture,44.363,%,30.137,102.19,simulated
S01,-1150,2024-08-02T13:50:00+08:00,soil_moisture,44.914,%,30.137,102.19,simulated
S01,-1145,2024-08-02T13:55:00+08:00,soil_moisture,45.491,%,30.137,102.19,simulated
S01,-1140,2024-08-02T14:00:00+08:00,soil_moisture,44.968,%,30.137,102.19,simulated
S01,-1135,2024-08-02T14:05:00+08:00,soil_moisture,45.353,%,30.137,102.19,simulated
S01,-1130,2024-08-02T14:10:00+08:00,soil_moisture,45.891,%,30.137,102.19,simulated
S01,-1125,2024-08-02T14:15:00+08:00,soil_moisture,45.253,%,30.137,102.19,simulated
S01,-1120,2024-08-02T14:20:00+08:00,soil_moisture,44.795,%,30.137,102.19,simulated
S01,-1115,2024-08-02T14:25:00+08:00,soil_moisture,46.196,%,30.137,102.19,simulated
S01,-1110,2024-08-02T14:30:00+08:00,soil_moisture,44.708,%,30.137,102.19,simulated
S01,-1105,2024-08-02T14:35:00+08:00,soil_moisture,44.397,%,30.137,102.19,simulated
S01,-1100,2024-08-02T14:40:00+08:00,soil_moisture,45.221,%,30.137,102.19,simulated
S01,-1095,2024-08-02T14:45:00+08:00,soil_moisture,44.639,%,30.137,102.19,simulated
S01,-1090,2024-08-02T14:50:00+08:00,soil_moisture,44.028,%,30.137,102.19,simulated
S01,-1085,2024-08-02T14:55:00+08:00,soil_moisture,45.182,%,30.137,102.19,simulated
S01,-1080,2024-08-02T15:00:00+08:00,soil_moisture,44.633,%,30.137,102.19,simulated
S01,-1075,2024-08-02T15:05:00+08:00,soil_moisture,44.664,%,30.137,102.19,simulated
S01,-1070,2024-08-02T15:10:00+08:00,soil_moisture,44.807,%,30.137,102.19,simulated
S01,-1065,2024-08-02T15:15:00+08:00,soil_moisture,45.082,%,30.137,102.19,simulated
S01,-1060,2024-08-02T15:20:00+08:00,soil_moisture,46.23,%,30.137,102.19,simulated
S01,-1055,2024-08-02T15:25:00+08:00,soil_moisture,44.931,%,30.137,102.19,simulated
S01,-1050,2024-08-02T15:30:00+08:00,soil_moisture,45.173,%,30.137,102.19,simulated
S01,-1045,2024-08-02T15:35:00+08:00,soil_moisture,45.888,%,30.137,102.19,simulated
S01,-1040,2024-08-02T15:40:00+08:00,soil_moisture,44.502,%,30.137,102.19,simulated
S01,-1035,2024-08-02T15:45:00+08:00,soil_moisture,45.024,%,30.137,102.19,simulated
S01,-1030,2024-08-02T15:50:00+08:00,soil_moisture,45.851,%,30.137,102.19,simulated
S01,-1025,2024-08-02T15:55:00+08:00,soil_moisture,45.229,%,30.137,102.19,simulated
S01,-1020,2024-08-02T16:00:00+08:00,soil_moisture,45.601,%,30.137,102.19,simulated
S01,-1015,2024-08-02T16:05:00+08:00,soil_moisture,45.719,%,30.137,102.19,simulated
S01,-1010,2024-08-02T16:10:00+08:00,soil_moisture,45.774,%,30.137,102.19,simulated
S01,-1005,2024-08-02T16:15:00+08:00,soil_moisture,45.125,%,30.137,102.19,simulated
S01,-1000,2024-08-02T16:20:00+08:00,soil_moisture,44.94,%,30.137,102.19,simulated
S01,-995,2024-08-02T16:25:00+08:00,soil_moisture,45.179,%,30.137,102.19,simulated
S01,-990,2024-08-02T16:30:00+08:00,soil_moisture,44.853,%,30.137,102.19,simulated
S01,-985,2024-08-02T16:35:00+08:00,soil_moisture,44.618,%,30.137,102.19,simulated
S01,-980,2024-08-02T16:40:00+08:00,soil_moisture,45.033,%,30.137,102.19,simulated
S01,-975,2024-08-02T16:45:00+08:00,soil_moisture,45.488,%,30.137,102.19,simulated
S01,-970,2024-08-02T16:50:00+08:00,soil_moisture,44.361,%,30.137,102.19,simulated
S01,-965,2024-08-02T16:55:00+08:00,soil_moisture,44.964,%,30.137,102.19,simulated
S01,-960,2024-08-02T17:00:00+08:00,soil_moisture,44.547,%,30.137,102.19,simulated
S01,-955,2024-08-02T17:05:00+08:00,soil_moisture,44.343,%,30.137,102.19,simulated
S01,-950,2024-08-02T17:10:00+08:00,soil_moisture,45.751,%,30.137,102.19,simulated
S01,-945,2024-08-02T17:15:00+08:00,soil_moisture,45.316,%,30.137,102.19,simulated
S01,-940,2024-08-02T17:20:00+08:00,soil_moisture,44.914,%,30.137,102.19,simulated
S01,-935,2024-08-02T17:25:00+08:00,soil_moisture,44.61,%,30.137,102.19,simulated
S01,-930,2024-08-02T17:30:00+08:00,soil_moisture,45.192,%,30.137,102.19,simulated
S01,-925,2024-08-02T17:35:00+08:00,soil_moisture,44.966,%,30.137,102.19,simulated
S01,-920,2024-08-02T17:40:00+08:00,soil_moisture,44.981,%,30.137,102.19,simulated
S01,-915,2024-08-02T17:45:00+08:00,soil_moisture,45.355,%,30.137,102.19,simulated
S01,-910,2024-08-02T17:50:00+08:00,soil_moisture,46.325,%,30.137,102.19,simulated
S01,-905,2024-08-02T17:55:00+08:00,soil_moisture,44.244,%,30.137,102.19,simulated
S01,-900,2024-08-02T18:00:00+08:00,soil_moisture,45.593,%,30.137,102.19,simulated
S01,-895,2024-08-02T18:05:00+08:00,soil_moisture,44.144,%,30.137,102.19,simulated
S01,-890,2024-08-02T18:10:00+08:00,soil_moisture,45.695,%,30.137,102.19,simulated
S01,-885,2024-08-02T18:15:00+08:00,soil_moisture,45.062,%,30.137,102.19,simulated
S01,-880,2024-08-02T18:20:00+08:00,soil_moisture,44.596,%,30.137,102.19,simulated
S01,-875,2024-08-02T18:25:00+08:00,soil_moisture,44.087,%,30.137,102.19,simulated
S01,-870,2024-08-02T18:30:00+08:00,soil_moisture,45.339,%,30.137,102.19,simulated
S01,-865,2024-08-02T18:35:00+08:00,soil_moisture,44.45,%,30.137,102.19,simulated
S01,-860,2024-08-02T18:40:00+08:00,soil_moisture,45.153,%,30.137,102.19,simulated
S01,-855,2024-08-02T18:45:00+08:00,soil_moisture,44.782,%,30.137,102.19,simulated
S01,-850,2024-08-02T18:50:00+08:00,soil_moisture,45.151,%,30.137,102.19,simulated
S01,-845,2024-08-02T18:55:00+08:00,soil_moisture,44.661,%,30.137,102.19,simulated
S01,-840,2024-08-02T19:00:00+08:00,soil_moisture,44.078,%,30.137,102.19,simulated
S01,-835,2024-08-02T19:05:00+08:00,soil_moisture,45.38,%,30.137,102.19,simulated
S01,-830,2024-08-02T19:10:00+08:00,soil_moisture,44.356,%,30.137,102.19,simulated
S01,-825,2024-08-02T19:15:00+08:00,soil_moisture,45.325,%,30.137,102.19,simulated
S01,-820,2024-08-02T19:20:00+08:00,soil_moisture,44.88,%,30.137,102.19,simulated
S01,-815,2024-08-02T19:25:00+08:00,soil_moisture,44.266,%,30.137,102.19,simulated
S01,-810,2024-08-02T19:30:00+08:00,soil_moisture,44.658,%,30.137,102.19,simulated
S01,-805,2024-08-02T19:35:00+08:00,soil_moisture,43.644,%,30.137,102.19,simulated
S01,-800,2024-08-02T19:40:00+08:00,soil_moisture,45.674,%,30.137,102.19,simulated
S01,-795,2024-08-02T19:45:00+08:00,soil_moisture,44.121,%,30.137,102.19,simulated
S01,-790,2024-08-02T19:50:00+08:00,soil_moisture,44.614,%,30.137,102.19,simulated
S01,-785,2024-08-02T19:55:00+08:00,soil_moisture,45.581,%,30.137,102.19,simulated
S01,-780,2024-08-02T20:00:00+08:00,soil_moisture,44.576,%,30.137,102.19,simulated
S01,-775,2024-08-02T20:05:00+08:00,soil_moisture,44.453,%,30.137,102.19,simulated
S01,-770,2024-08-02T20:10:00+08:00,soil_moisture,45.626,%,30.137,102.19,simulated
S01,-765,2024-08-02T20:15:00+08:00,soil_moisture,46.226,%,30.137,102.19,simulated
S01,-760,2024-08-02T20:20:00+08:00,soil_moisture,44.409,%,30.137,102.19,simulated
S01,-755,2024-08-02T20:25:00+08:00,soil_moisture,44.987,%,30.137,102.19,simulated
S01,-750,2024-08-02T20:30:00+08:00,soil_moisture,45.327,%,30.137,102.19,simulated
S01,-745,2024-08-02T20:35:00+08:00,soil_moisture,46.575,%,30.137,102.19,simulated
S01,-740,2024-08-02T20:40:00+08:00,soil_moisture,44.536,%,30.137,102.19,simulated
S01,-735,2024-08-02T20:45:00+08:00,soil_moisture,43.417,%,30.137,102.19,simulated
S01,-730,2024-08-02T20:50:00+08:00,soil_moisture,45.225,%,30.137,102.19,simulated
S01,-725,2024-08-02T20:55:00+08:00,soil_moisture,45.506,%,30.137,102.19,simulated
S01,-720,2024-08-02T21:00:00+08:00,soil_moisture,45.443,%,30.137,102.19,simulated
S01,-715,2024-08-02T21:05:00+08:00,soil_moisture,44.179,%,30.137,102.19,simulated
S01,-710,2024-08-02T21:10:00+08:00,soil_moisture,45.746,%,30.137,102.19,simulated
S01,-705,2024-08-02T21:15:00+08:00,soil_moisture,44.878,%,30.137,102.19,simulated
S01,-700,2024-08-02T21:20:00+08:00,soil_moisture,44.032,%,30.137,102.19,simulated
S01,-695,2024-08-02T21:25:00+08:00,soil_moisture,45.654,%,30.137,102.19,simulated
S01,-690,2024-08-02T21:30:00+08:00,soil_moisture,45.349,%,30.137,102.19,simulated
S01,-685,2024-08-02T21:35:00+08:00,soil_moisture,45.112,%,30.137,102.19,simulated
S01,-680,2024-08-02T21:40:00+08:00,soil_moisture,46.531,%,30.137,102.19,simulated
S01,-675,2024-08-02T21:45:00+08:00,soil_moisture,45.244,%,30.137,102.19,simulated
S01,-670,2024-08-02T21:50:00+08:00,soil_moisture,43.574,%,30.137,102.19,simulated
S01,-665,2024-08-02T21:55:00+08:00,soil_moisture,45.771,%,30.137,102.19,simulated
S01,-660,2024-08-02T22:00:00+08:00,soil_moisture,45.239,%,30.137,102.19,simulated
S01,-655,2024-08-02T22:05:00+08:00,soil_moisture,43.648,%,30.137,102.19,simulated
S01,-650,2024-08-02T22:10:00+08:00,soil_moisture,44.348,%,30.137,102.19,simulated
S01,-645,2024-08-02T22:15:00+08:00,soil_moisture,44.821,%,30.137,102.19,simulated
S01,-640,2024-08-02T22:20:00+08:00,soil_moisture,44.401,%,30.137,102.19,simulated
S01,-635,2024-08-02T22:25:00+08:00,soil_moisture,45.289,%,30.137,102.19,simulated
S01,-630,2024-08-02T22:30:00+08:00,soil_moisture,45.628,%,30.137,102.19,simulated
S01,-625,2024-08-02T22:35:00+08:00,soil_moisture,45.431,%,30.137,102.19,simulated
S01,-620,2024-08-02T22:40:00+08:00,soil_moisture,46.527,%,30.137,102.19,simulated
S01,-615,2024-08-02T22:45:00+08:00,soil_moisture,43.913,%,30.137,102.19,simulated
S01,-610,2024-08-02T22:50:00+08:00,soil_moisture,45.368,%,30.137,102.19,simulated
S01,-605,2024-08-02T22:55:00+08:00,soil_moisture,44.828,%,30.137,102.19,simulated
S01,-600,2024-08-02T23:00:00+08:00,soil_moisture,44.563,%,30.137,102.19,simulated
S01,-595,2024-08-02T23:05:00+08:00,soil_moisture,45.224,%,30.137,102.19,simulated
S01,-590,2024-08-02T23:10:00+08:00,soil_moisture,45.022,%,30.137,102.19,simulated
S01,-585,2024-08-02T23:15:00+08:00,soil_moisture,45.496,%,30.137,102.19,simulated
S01,-580,2024-08-02T23:20:00+08:00,soil_moisture,44.808,%,30.137,102.19,simulated
S01,-575,2024-08-02T23:25:00+08:00,soil_moisture,45.27,%,30.137,102.19,simulated
S01,-570,2024-08-02T23:30:00+08:00,soil_moisture,45.847,%,30.137,102.19,simulated
S01,-565,2024-08-02T23:35:00+08:00,soil_moisture,44.63,%,30.137,102.19,simulated
S01,-560,2024-08-02T23:40:00+08:00,soil_moisture,45.287,%,30.137,102.19,simulated
S01,-555,2024-08-02T23:45:00+08:00,soil_moisture,45.688,%,30.137,102.19,simulated
S01,-550,2024-08-02T23:50:00+08:00,soil_moisture,45.147,%,30.137,102.19,simulated
S01,-545,2024-08-02T23:55:00+08:00,soil_moisture,45.713,%,30.137,102.19,simulated
S01,-540,2024-08-03T00:00:00+08:00,soil_moisture,45.247,%,30.137,102.19,simulated
S01,-535,2024-08-03T00:05:00+08:00,soil_moisture,45.045,%,30.137,102.19,simulated
S01,-530,2024-08-03T00:10:00+08:00,soil_moisture,45.202,%,30.137,102.19,simulated
S01,-525,2024-08-03T00:15:00+08:00,soil_moisture,45.394,%,30.137,102.19,simulated
S01,-520,2024-08-03T00:20:00+08:00,soil_moisture,45.261,%,30.137,102.19,simulated
S01,-515,2024-08-03T00:25:00+08:00,soil_moisture,44.288,%,30.137,102.19,simulated
S01,-510,2024-08-03T00:30:00+08:00,soil_moisture,45.205,%,30.137,102.19,simulated
S01,-505,2024-08-03T00:35:00+08:00,soil_moisture,43.927,%,30.137,102.19,simulated
S01,-500,2024-08-03T00:40:00+08:00,soil_moisture,44.903,%,30.137,102.19,simulated
S01,-495,2024-08-03T00:45:00+08:00,soil_moisture,45.216,%,30.137,102.19,simulated
S01,-490,2024-08-03T00:50:00+08:00,soil_moisture,44.477,%,30.137,102.19,simulated
S01,-485,2024-08-03T00:55:00+08:00,soil_moisture,44.95,%,30.137,102.19,simulated
S01,-480,2024-08-03T01:00:00+08:00,soil_moisture,43.934,%,30.137,102.19,simulated
S01,-475,2024-08-03T01:05:00+08:00,soil_moisture,45.225,%,30.137,102.19,simulated
S01,-470,2024-08-03T01:10:00+08:00,soil_moisture,45.358,%,30.137,102.19,simulated
S01,-465,2024-08-03T01:15:00+08:00,soil_moisture,44.264,%,30.137,102.19,simulated
S01,-460,2024-08-03T01:20:00+08:00,soil_moisture,44.513,%,30.137,102.19,simulated
S01,-455,2024-08-03T01:25:00+08:00,soil_moisture,44.372,%,30.137,102.19,simulated
S01,-450,2024-08-03T01:30:00+08:00,soil_moisture,44.658,%,30.137,102.19,simulated
S01,-445,2024-08-03T01:35:00+08:00,soil_moisture,43.817,%,30.137,102.19,simulated
S01,-440,2024-08-03T01:40:00+08:00,soil_moisture,45.457,%,30.137,102.19,simulated
S01,-435,2024-08-03T01:45:00+08:00,soil_moisture,44.971,%,30.137,102.19,simulated
S01,-430,2024-08-03T01:50:00+08:00,soil_moisture,45.168,%,30.137,102.19,simulated
S01,-425,2024-08-03T01:55:00+08:00,soil_moisture,44.768,%,30.137,102.19,simulated
S01,-420,2024-08-03T02:00:00+08:00,soil_moisture,46.213,%,30.137,102.19,simulated
S01,-415,2024-08-03T02:05:00+08:00,soil_moisture,44.95,%,30.137,102.19,simulated
S01,-410,2024-08-03T02:10:00+08:00,soil_moisture,45.528,%,30.137,102.19,simulated
S01,-405,2024-08-03T02:15:00+08:00,soil_moisture,44.925,%,30.137,102.19,simulated
S01,-400,2024-08-03T02:20:00+08:00,soil_moisture,45.974,%,30.137,102.19,simulated
S01,-395,2024-08-03T02:25:00+08:00,soil_moisture,45.035,%,30.137,102.19,simulated
S01,-390,2024-08-03T02:30:00+08:00,soil_moisture,45.233,%,30.137,102.19,simulated
S01,-385,2024-08-03T02:35:00+08:00,soil_moisture,44.493,%,30.137,102.19,simulated
S01,-380,2024-08-03T02:40:00+08:00,soil_moisture,45.573,%,30.137,102.19,simulated
S01,-375,2024-08-03T02:45:00+08:00,soil_moisture,44.748,%,30.137,102.19,simulated
S01,-370,2024-08-03T02:50:00+08:00,soil_moisture,45.632,%,30.137,102.19,simulated
S01,-365,2024-08-03T02:55:00+08:00,soil_moisture,44.996,%,30.137,102.19,simulated
S01,-360,2024-08-03T03:00:00+08:00,soil_moisture,44.993,%,30.137,102.19,simulated
S01,-355,2024-08-03T03:05:00+08:00,soil_moisture,44.356,%,30.137,102.19,simulated
S01,-350,2024-08-03T03:10:00+08:00,soil_moisture,44.887,%,30.137,102.19,simulated
S01,-345,2024-08-03T03:15:00+08:00,soil_moisture,46.244,%,30.137,102.19,simulated
S01,-340,2024-08-03T03:20:00+08:00,soil_moisture,44.695,%,30.137,102.19,simulated
S01,-335,2024-08-03T03:25:00+08:00,soil_moisture,44.786,%,30.137,102.19,simulated
S01,-330,2024-08-03T03:30:00+08:00,soil_moisture,43.792,%,30.137,102.19,simulated
S01,-325,2024-08-03T03:35:00+08:00,soil_moisture,45.163,%,30.137,102.19,simulated
S01,-320,2024-08-03T03:40:00+08:00,soil_moisture,44.906,%,30.137,102.19,simulated
S01,-315,2024-08-03T03:45:00+08:00,soil_moisture,44.831,%,30.137,102.19,simulated
S01,-310,2024-08-03T03:50:00+08:00,soil_moisture,45.296,%,30.137,102.19,simulated
S01,-305,2024-08-03T03:55:00+08:00,soil_moisture,45.988,%,30.137,102.19,simulated
S01,-300,2024-08-03T04:00:00+08:00,soil_moisture,44.543,%,30.137,102.19,simulated
S01,-295,2024-08-03T04:05:00+08:00,soil_moisture,46.225,%,30.137,102.19,simulated
S01,-290,2024-08-03T04:10:00+08:00,soil_moisture,45.224,%,30.137,102.19,simulated
S01,-285,2024-08-03T04:15:00+08:00,soil_moisture,46.47,%,30.137,102.19,simulated
S01,-280,2024-08-03T04:20:00+08:00,soil_moisture,44.663,%,30.137,102.19,simulated
S01,-275,2024-08-03T04:25:00+08:00,soil_moisture,45.065,%,30.137,102.19,simulated
S01,-270,2024-08-03T04:30:00+08:00,soil_moisture,45.649,%,30.137,102.19,simulated
S01,-265,2024-08-03T04:35:00+08:00,soil_moisture,45.943,%,30.137,102.19,simulated
S01,-260,2024-08-03T04:40:00+08:00,soil_moisture,45.182,%,30.137,102.19,simulated
S01,-255,2024-08-03T04:45:00+08:00,soil_moisture,46.199,%,30.137,102.19,simulated
S01,-250,2024-08-03T04:50:00+08:00,soil_moisture,45.455,%,30.137,102.19,simulated
S01,-245,2024-08-03T04:55:00+08:00,soil_moisture,46.116,%,30.137,102.19,simulated
S01,-240,2024-08-03T05:00:00+08:00,soil_moisture,46.474,%,30.137,102.19,simulated
S01,-235,2024-08-03T05:05:00+08:00,soil_moisture,46.083,%,30.137,102.19,simulated
S01,-230,2024-08-03T05:10:00+08:00,soil_moisture,46.205,%,30.137,102.19,simulated
S01,-225,2024-08-03T05:15:00+08:00,soil_moisture,45.642,%,30.137,102.19,simulated
S01,-220,2024-08-03T05:20:00+08:00,soil_moisture,47.014,%,30.137,102.19,simulated
S01,-215,2024-08-03T05:25:00+08:00,soil_moisture,46.992,%,30.137,102.19,simulated
S01,-210,2024-08-03T05:30:00+08:00,soil_moisture,46.934,%,30.137,102.19,simulated
S01,-205,2024-08-03T05:35:00+08:00,soil_moisture,47.234,%,30.137,102.19,simulated
S01,-200,2024-08-03T05:40:00+08:00,soil_moisture,47.5,%,30.137,102.19,simulated
S01,-195,2024-08-03T05:45:00+08:00,soil_moisture,47.056,%,30.137,102.19,simulated
S01,-190,2024-08-03T05:50:00+08:00,soil_moisture,47.549,%,30.137,102.19,simulated
S01,-185,2024-08-03T05:55:00+08:00,soil_moisture,47.925,%,30.137,102.19,simulated
S01,-180,2024-08-03T06:00:00+08:00,soil_moisture,47.419,%,30.137,102.19,simulated
S01,-175,2024-08-03T06:05:00+08:00,soil_moisture,49.861,%,30.137,102.19,simulated
S01,-170,2024-08-03T06:10:00+08:00,soil_moisture,49.634,%,30.137,102.19,simulated
S01,-165,2024-08-03T06:15:00+08:00,soil_moisture,48.487,%,30.137,102.19,simulated
S01,-160,2024-08-03T06:20:00+08:00,soil_moisture,50.594,%,30.137,102.19,simulated
S01,-155,2024-08-03T06:25:00+08:00,soil_moisture,50.019,%,30.137,102.19,simulated
S01,-150,2024-08-03T06:30:00+08:00,soil_moisture,50.509,%,30.137,102.19,simulated
S01,-145,2024-08-03T06:35:00+08:00,soil_moisture,51.325,%,30.137,102.19,simulated
S01,-140,2024-08-03T06:40:00+08:00,soil_moisture,52.611,%,30.137,102.19,simulated
S01,-135,2024-08-03T06:45:00+08:00,soil_moisture,53.017,%,30.137,102.19,simulated
S01,-130,2024-08-03T06:50:00+08:00,soil_moisture,53.888,%,30.137,102.19,simulated
S01,-125,2024-08-03T06:55:00+08:00,soil_moisture,54.16,%,30.137,102.19,simulated
S01,-120,2024-08-03T07:00:00+08:00,soil_moisture,55.215,%,30.137,102.19,simulated
S01,-115,2024-08-03T07:05:00+08:00,soil_moisture,56.358,%,30.137,102.19,simulated
S01,-110,2024-08-03T07:10:00+08:00,soil_moisture,56.234,%,30.137,102.19,simulated
S01,-105,2024-08-03T07:15:00+08:00,soil_moisture,57.634,%,30.137,102.19,simulated
S01,-100,2024-08-03T07:20:00+08:00,soil_moisture,57.352,%,30.137,102.19,simulated
S01,-95,2024-08-03T07:25:00+08:00,soil_moisture,59.583,%,30.137,102.19,simulated
S01,-90,2024-08-03T07:30:00+08:00,soil_moisture,59.734,%,30.137,102.19,simulated
S01,-85,2024-08-03T07:35:00+08:00,soil_moisture,60.934,%,30.137,102.19,simulated
S01,-80,2024-08-03T07:40:00+08:00,soil_moisture,62.583,%,30.137,102.19,simulated
S01,-75,2024-08-03T07:45:00+08:00,soil_moisture,62.703,%,30.137,102.19,simulated
S01,-70,2024-08-03T07:50:00+08:00,soil_moisture,64.368,%,30.137,102.19,simulated
S01,-65,2024-08-03T07:55:00+08:00,soil_moisture,65.56,%,30.137,102.19,simulated
S01,-60,2024-08-03T08:00:00+08:00,soil_moisture,66.79,%,30.137,102.19,simulated
S01,-55,2024-08-03T08:05:00+08:00,soil_moisture,67.756,%,30.137,102.19,simulated
S01,-50,2024-08-03T08:10:00+08:00,soil_moisture,68.62,%,30.137,102.19,simulated
S01,-45,2024-08-03T08:15:00+08:00,soil_moisture,69.097,%,30.137,102.19,simulated
S01,-40,2024-08-03T08:20:00+08:00,soil_moisture,69.769,%,30.137,102.19,simulated
S01,-35,2024-08-03T08:25:00+08:00,soil_moisture,70.59,%,30.137,102.19,simulated
S01,-30,2024-08-03T08:30:00+08:00,soil_moisture,72.279,%,30.137,102.19,simulated
S01,-25,2024-08-03T08:35:00+08:00,soil_moisture,72.75,%,30.137,102.19,simulated
S01,-20,2024-08-03T08:40:00+08:00,soil_moisture,74.23,%,30.137,102.19,simulated
S01,-15,2024-08-03T08:45:00+08:00,soil_moisture,74.228,%,30.137,102.19,simulated
S01,-10,2024-08-03T08:50:00+08:00,soil_moisture,75.58,%,30.137,102.19,simulated
S01,-5,2024-08-03T08:55:00+08:00,soil_moisture,75.724,%,30.137,102.19,simulated
